,Type,rxn_smiles
277,Diels-Alder,C=C(F)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
278,Diels-Alder,C=C(F)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
279,Diels-Alder,C=C(F)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
280,Diels-Alder,C=C(F)C=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
281,Diels-Alder,C=C(F)C=CF.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(F)=C[C@H](F)[C@H]12
282,Diels-Alder,C=C(F)C=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
283,Diels-Alder,C=C(F)C=CO.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(F)=C[C@H](O)[C@H]12
284,Diels-Alder,C=C(F)C=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#C[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
285,Diels-Alder,C=C(F)C=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
286,Diels-Alder,C=C(F)C=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
287,Diels-Alder,C=C(F)C=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
288,Diels-Alder,C=C(F)C=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C=C(F)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
289,Diels-Alder,C=CC(=C)F.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(F)=CC[C@H]12
290,Diels-Alder,C=C(C)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(C)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
291,Diels-Alder,C=C(F)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
292,Diels-Alder,C=C(OC)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
293,Diels-Alder,C=C(O)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
294,Diels-Alder,C=C(C#N)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(C#N)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
295,Diels-Alder,C=C(OC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
296,Diels-Alder,C=C(OC)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(OC(C)=O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
297,Diels-Alder,C=C(NC)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
298,Diels-Alder,C=C(OC)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(SC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
299,Diels-Alder,C=C(C=CC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](C)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
300,Diels-Alder,C=C(C=CF)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
301,Diels-Alder,C=C(C=COC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](OC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
302,Diels-Alder,C=C(C=CO)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
303,Diels-Alder,C=C(C=CC#N)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
304,Diels-Alder,C=C(C=CC(=O)OC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
305,Diels-Alder,C=C(C=COC(C)=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](OC(C)=O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
306,Diels-Alder,C=C(C=CNC)OC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
307,Diels-Alder,C=C(C=CSC)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C[C@H](SC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
308,Diels-Alder,C=CC(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
309,Diels-Alder,C=C(C)C(=C)O.O=C1C=CC(=O)c2c(O)cccc21>>CC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
310,Diels-Alder,C=C(O)C(=C)F.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(O)=C(F)C[C@H]12
311,Diels-Alder,C=C(O)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
312,Diels-Alder,C=C(O)C(=C)O.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(O)=C(O)C[C@H]12
313,Diels-Alder,C=C(O)C(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
314,Diels-Alder,C=C(O)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
315,Diels-Alder,C=C(O)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
316,Diels-Alder,C=C(O)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
317,Diels-Alder,C=C(O)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
318,Diels-Alder,C=C(O)C=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
319,Diels-Alder,C=C(O)C=CF.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(O)=C[C@H](F)[C@H]12
320,Diels-Alder,C=C(O)C=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
321,Diels-Alder,C=C(O)C=CO.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(O)=C[C@H](O)[C@H]12
322,Diels-Alder,C=C(O)C=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#C[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
323,Diels-Alder,C=C(O)C=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
324,Diels-Alder,C=C(O)C=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
325,Diels-Alder,C=C(O)C=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
326,Diels-Alder,C=C(O)C=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C=C(O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
327,Diels-Alder,C=CC(=C)O.O=C1C=CC(=O)c2c(O)cccc21>>O=C1c2cccc(O)c2C(=O)[C@@H]2CC(O)=CC[C@H]12
328,Diels-Alder,C=C(C)C(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>CC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
329,Diels-Alder,C=C(F)C(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
330,Diels-Alder,C=C(C#N)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
331,Diels-Alder,C=C(O)C(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
332,Diels-Alder,C=C(C#N)C(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
333,Diels-Alder,C=C(C#N)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
334,Diels-Alder,C=C(C#N)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
335,Diels-Alder,C=C(C#N)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
336,Diels-Alder,C=C(C#N)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
337,Diels-Alder,C=C(C#N)C=CC.O=C1C=CC(=O)c2c(O)cccc21>>C[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
338,Diels-Alder,C=C(C#N)C=CF.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
339,Diels-Alder,C=C(C#N)C=COC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
340,Diels-Alder,C=C(C#N)C=CO.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
341,Diels-Alder,C=C(C#N)C=CC#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
342,Diels-Alder,C=C(C#N)C=CC(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
343,Diels-Alder,C=C(C#N)C=COC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)O[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
344,Diels-Alder,C=C(C#N)C=CNC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
345,Diels-Alder,C=C(C#N)C=CSC.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C=C(C#N)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
346,Diels-Alder,C=CC(=C)C#N.O=C1C=CC(=O)c2c(O)cccc21>>N#CC1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
347,Diels-Alder,C=C(C)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(C)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
348,Diels-Alder,C=C(F)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
349,Diels-Alder,C=C(OC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(OC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
350,Diels-Alder,C=C(O)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
351,Diels-Alder,C=C(C#N)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(C#N)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
352,Diels-Alder,C=C(C(=C)C(=O)OC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(C(=O)OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
353,Diels-Alder,C=C(OC(C)=O)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(OC(C)=O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
354,Diels-Alder,C=C(NC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(C(=O)OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
355,Diels-Alder,C=C(SC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(SC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
356,Diels-Alder,C=C(C=CC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](C)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
357,Diels-Alder,C=C(C=CF)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
358,Diels-Alder,C=C(C=COC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](OC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
359,Diels-Alder,C=C(C=CO)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
360,Diels-Alder,C=C(C=CC#N)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
361,Diels-Alder,C=C(C=CC(=O)OC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](C(=O)OC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
362,Diels-Alder,C=C(C=COC(C)=O)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](OC(C)=O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
363,Diels-Alder,C=C(C=CNC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(C(=O)OC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
364,Diels-Alder,C=C(C=CSC)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C[C@H](SC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
365,Diels-Alder,C=CC(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
366,Diels-Alder,C=C(C)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(C)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
367,Diels-Alder,C=C(F)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
368,Diels-Alder,C=C(OC)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
369,Diels-Alder,C=C(O)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
370,Diels-Alder,C=C(C#N)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(C#N)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
371,Diels-Alder,C=C(OC(C)=O)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
372,Diels-Alder,C=C(OC(C)=O)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
373,Diels-Alder,C=C(NC)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
374,Diels-Alder,C=C(OC(C)=O)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
375,Diels-Alder,C=C(C=CC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C[C@H](C)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
376,Diels-Alder,C=C(C=CF)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
377,Diels-Alder,C=C(C=COC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
378,Diels-Alder,C=C(C=CO)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
379,Diels-Alder,C=C(C=CC#N)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
380,Diels-Alder,C=C(C=CC(=O)OC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)[C@H]1C=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
381,Diels-Alder,C=C(C=COC(C)=O)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=C[C@H](OC(C)=O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
382,Diels-Alder,C=C(C=CNC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CN[C@H]1C=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
383,Diels-Alder,C=C(C=CSC)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CS[C@H]1C=C(OC(C)=O)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
384,Diels-Alder,C=CC(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CC(=O)OC1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
385,Diels-Alder,C=C(C)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(C)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
386,Diels-Alder,C=C(F)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
387,Diels-Alder,C=C(NC)C(=C)OC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(OC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
388,Diels-Alder,C=C(O)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
389,Diels-Alder,C=C(C#N)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(C#N)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
390,Diels-Alder,C=C(NC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(C(=O)OC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
391,Diels-Alder,C=C(NC)C(=C)OC(C)=O.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(OC(C)=O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
392,Diels-Alder,C=C(NC)C(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(NC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
393,Diels-Alder,C=C(NC)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(SC)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
394,Diels-Alder,C=C(C=CC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](C)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
395,Diels-Alder,C=C(C=CF)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
396,Diels-Alder,C=C(C=COC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](OC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
397,Diels-Alder,C=C(C=CO)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
398,Diels-Alder,C=C(C=CC#N)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](C#N)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
399,Diels-Alder,C=C(C=CC(=O)OC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](C(=O)OC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
400,Diels-Alder,C=C(C=COC(C)=O)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](OC(C)=O)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
401,Diels-Alder,C=C(C=CNC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](NC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
402,Diels-Alder,C=C(C=CSC)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C[C@H](SC)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
403,Diels-Alder,C=CC(=C)NC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=CC[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
404,Diels-Alder,C=C(C)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(C)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
405,Diels-Alder,C=C(F)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(F)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
406,Diels-Alder,C=C(OC)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>COC1=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
407,Diels-Alder,C=C(O)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
408,Diels-Alder,C=C(C#N)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(C#N)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
409,Diels-Alder,C=C(SC)C(=C)C(=O)OC.O=C1C=CC(=O)c2c(O)cccc21>>COC(=O)C1=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
410,Diels-Alder,C=C(OC(C)=O)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(OC(C)=O)C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
411,Diels-Alder,C=C(NC)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CNC1=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
412,Diels-Alder,C=C(SC)C(=C)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@H]2C1
413,Diels-Alder,C=C(C=CC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](C)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
414,Diels-Alder,C=C(C=CF)SC.O=C1C=CC(=O)c2c(O)cccc21>>CSC1=C[C@H](F)[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C1
415,Diels-Alder,C=C(C=COC)SC.O=C1C=CC(=O)c2c(O)cccc21>>CO[C@H]1C=C(SC)C[C@H]2C(=O)c3c(O)cccc3C(=O)[C@@H]12
