,Type,rxn_smiles
868,[3+2]cycloaddition,COC(=O)C=C(C(=O)OC)C(=O)C(=O)/C(=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C(C)(C)C)C(=O)C(=O)[C@]12C(=O)OC
869,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)C(=O)C(=O)/C(=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C(C)(C)C)C(=O)C(=O)[C@]12OC(C)=O
870,[3+2]cycloaddition,CC(C)(C)C=C(C(=O)C(=O)/C(=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2[C@@]2(C(C)(C)C)C(=O)C(=O)[C@]12C(C)(C)C
871,[3+2]cycloaddition,C=CC(=O)C(=O)/C(=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@]12C(=O)C(=O)C1C[NH+]1[C@H]3CC[C@H](C3)N12
872,[3+2]cycloaddition,O=C(/C=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)C(=Cc1ccccc1)c1ccccc1>>O=C1C(=O)[C@@]2(c3ccccc3)C1N1[C@@H]3CC[C@@H](C3)[NH+]1[C@H]2c1ccccc1
873,[3+2]cycloaddition,O=CC=C(C=O)C(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2C2C(=O)C(=O)[C@@]21C=O
874,[3+2]cycloaddition,O=C(/C=[N+]1\N[C@H]2CC[C@@H]1C2)C(=O)C(O)=CO>>O=C1C(=O)[C@@]2(O)C1N1[C@@H]3CC[C@@H](C3)[NH+]1[C@H]2O
875,[3+2]cycloaddition,N#CC=C(C#N)C(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2>>N#C[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2C2C(=O)C(=O)[C@@]21C#N
876,[3+2]cycloaddition,COC(=O)C=C(C(=O)OC)C(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2>>COC(=O)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2C2C(=O)C(=O)[C@@]21C(=O)OC
877,[3+2]cycloaddition,CC(=O)OC=C(OC(C)=O)C(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2>>CC(=O)O[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2C2C(=O)C(=O)[C@@]21OC(C)=O
878,[3+2]cycloaddition,CC(C)(C)C=C(C(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2)C(C)(C)C>>CC(C)(C)[C@@H]1[NH+]2[C@H]3CC[C@H](C3)N2C2C(=O)C(=O)[C@@]21C(C)(C)C
879,[3+2]cycloaddition,C=CC(=O)C(=O)/C=[N+]1\N[C@H]2CC[C@@H]1C2>>O=C1C(=O)C2C1C[NH+]1[C@H]3CC[C@H](C3)N21
880,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)c1ccccc1)c1ccccc1)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=C(c3ccccc3)CC1c1ccccc1)ON2c1ccccc1
881,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)c1ccccc1)c1ccccc1)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=C(c3ccccc3)CC1c1ccccc1)ON2C=O
882,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)c1ccccc1)c1ccccc1)=[N+](\[O-])O>>CC(C)[C@]12OC(=C(c3ccccc3)CC1c1ccccc1)ON2O
883,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)c1ccccc1)c1ccccc1)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=C(c3ccccc3)CC1c1ccccc1)ON2C#N
884,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(CC(=C=O)c1ccccc1)c1ccccc1>>COC(=O)N1OC2=C(c3ccccc3)CC(c3ccccc3)[C@]1(C(C)C)O2
885,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(/C(C)C)C(CC(=C=O)c1ccccc1)c1ccccc1>>CC(=O)ON1OC2=C(c3ccccc3)CC(c3ccccc3)[C@]1(C(C)C)O2
886,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)c1ccccc1)c1ccccc1)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=C(c3ccccc3)CC1c1ccccc1)ON2C(C)(C)C
887,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])C(CC(=C=O)c1ccccc1)c1ccccc1>>CC(C)[C@@]12NOC(=C(c3ccccc3)CC1c1ccccc1)O2
888,[3+2]cycloaddition,CC(C)/C(C(C=O)CC(=C=O)C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=C(C=O)CC1C=O)ON2c1ccccc1
889,[3+2]cycloaddition,CC(C)/C(C(C=O)CC(=C=O)C=O)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=C(C=O)CC1C=O)ON2C=O
890,[3+2]cycloaddition,CC(C)/C(C(C=O)CC(=C=O)C=O)=[N+](\[O-])O>>CC(C)[C@]12OC(=C(C=O)CC1C=O)ON2O
891,[3+2]cycloaddition,CC(C)/C(C(C=O)CC(=C=O)C=O)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=C(C=O)CC1C=O)ON2C#N
892,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(C=O)CC(=C=O)C=O>>COC(=O)N1OC2=C(C=O)CC(C=O)[C@]1(C(C)C)O2
893,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(/C(C)C)C(C=O)CC(=C=O)C=O>>CC(=O)ON1OC2=C(C=O)CC(C=O)[C@]1(C(C)C)O2
894,[3+2]cycloaddition,CC(C)/C(C(C=O)CC(=C=O)C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=C(C=O)CC1C=O)ON2C(C)(C)C
895,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])C(C=O)CC(=C=O)C=O>>CC(C)[C@@]12NOC(=C(C=O)CC1C=O)O2
896,[3+2]cycloaddition,CC(C)/C(C(O)CC(O)=C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=C(O)CC1O)ON2c1ccccc1
897,[3+2]cycloaddition,CC(C)/C(C(O)CC(O)=C=O)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=C(O)CC1O)ON2C=O
898,[3+2]cycloaddition,CC(C)/C(C(O)CC(O)=C=O)=[N+](\[O-])O>>CC(C)[C@]12OC(=C(O)CC1O)ON2O
899,[3+2]cycloaddition,CC(C)/C(C(O)CC(O)=C=O)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=C(O)CC1O)ON2C#N
900,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(O)CC(O)=C=O>>COC(=O)N1OC2=C(O)CC(O)[C@]1(C(C)C)O2
901,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(/C(C)C)C(O)CC(O)=C=O>>CC(=O)ON1OC2=C(O)CC(O)[C@]1(C(C)C)O2
902,[3+2]cycloaddition,CC(C)/C(C(O)CC(O)=C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=C(O)CC1O)ON2C(C)(C)C
903,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])C(O)CC(O)=C=O>>CC(C)[C@@]12NOC(=C(O)CC1O)O2
904,[3+2]cycloaddition,CC(C)/C(C(C#N)CC(=C=O)C#N)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=C(C#N)CC1C#N)ON2c1ccccc1
905,[3+2]cycloaddition,CC(C)/C(C(C#N)CC(=C=O)C#N)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=C(C#N)CC1C#N)ON2C=O
906,[3+2]cycloaddition,CC(C)/C(C(C#N)CC(=C=O)C#N)=[N+](\[O-])O>>CC(C)[C@]12OC(=C(C#N)CC1C#N)ON2O
907,[3+2]cycloaddition,CC(C)/C(C(C#N)CC(=C=O)C#N)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=C(C#N)CC1C#N)ON2C#N
908,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(C#N)CC(=C=O)C#N>>COC(=O)N1OC2=C(C#N)CC(C#N)[C@]1(C(C)C)O2
909,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(/C(C)C)C(C#N)CC(=C=O)C#N>>CC(=O)ON1OC2=C(C#N)CC(C#N)[C@]1(C(C)C)O2
910,[3+2]cycloaddition,CC(C)/C(C(C#N)CC(=C=O)C#N)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=C(C#N)CC1C#N)ON2C(C)(C)C
911,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])C(C#N)CC(=C=O)C#N>>CC(C)[C@@]12NOC(=C(C#N)CC1C#N)O2
912,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])c1ccccc1>>COC(=O)C1=C2ON(c3ccccc3)[C@@](C(C)C)(O2)C(C(=O)OC)C1
913,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])C=O>>COC(=O)C1=C2ON(C=O)[C@@](C(C)C)(O2)C(C(=O)OC)C1
914,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])O>>COC(=O)C1=C2ON(O)[C@@](C(C)C)(O2)C(C(=O)OC)C1
915,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])C#N>>COC(=O)C1=C2ON(C#N)[C@@](C(C)C)(O2)C(C(=O)OC)C1
916,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])C(=O)OC>>COC(=O)C1=C2ON(C(=O)OC)[C@@](C(C)C)(O2)C(C(=O)OC)C1
917,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])OC(C)=O>>COC(=O)C1=C2ON(OC(C)=O)[C@@](C(C)C)(O2)C(C(=O)OC)C1
918,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(C(C)C)=[N+](/[O-])C(C)(C)C>>COC(=O)C1=C2ON(C(C)(C)C)[C@@](C(C)C)(O2)C(C(=O)OC)C1
919,[3+2]cycloaddition,COC(=O)C(=C=O)CC(C(=O)OC)/C(=[N+]/[O-])C(C)C>>COC(=O)C1=C2ON[C@@](C(C)C)(O2)C(C(=O)OC)C1
920,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])c1ccccc1>>CC(=O)OC1=C2ON(c3ccccc3)[C@@](C(C)C)(O2)C(OC(C)=O)C1
921,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])C=O>>CC(=O)OC1=C2ON(C=O)[C@@](C(C)C)(O2)C(OC(C)=O)C1
922,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])O>>CC(=O)OC1=C2ON(O)[C@@](C(C)C)(O2)C(OC(C)=O)C1
923,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])C#N>>CC(=O)OC1=C2ON(C#N)[C@@](C(C)C)(O2)C(OC(C)=O)C1
924,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(CC(=C=O)OC(C)=O)OC(C)=O>>COC(=O)N1OC2=C(OC(C)=O)CC(OC(C)=O)[C@]1(C(C)C)O2
925,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])OC(C)=O>>CC(=O)OC1=C2ON(OC(C)=O)[C@@](C(C)C)(O2)C(OC(C)=O)C1
926,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(C(C)C)=[N+](/[O-])C(C)(C)C>>CC(=O)OC1=C2ON(C(C)(C)C)[C@@](C(C)C)(O2)C(OC(C)=O)C1
927,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(OC(C)=O)/C(=[N+]/[O-])C(C)C>>CC(=O)OC1=C2ON[C@@](C(C)C)(O2)C(OC(C)=O)C1
928,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=C(C(C)(C)C)CC1C(C)(C)C)ON2c1ccccc1
929,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=C(C(C)(C)C)CC1C(C)(C)C)ON2C=O
930,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])O>>CC(C)[C@]12OC(=C(C(C)(C)C)CC1C(C)(C)C)ON2O
931,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=C(C(C)(C)C)CC1C(C)(C)C)ON2C#N
932,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(/C(C)C)C(CC(=C=O)C(C)(C)C)C(C)(C)C>>COC(=O)N1OC2=C(C(C)(C)C)CC(C(C)(C)C)[C@]1(C(C)C)O2
933,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(/C(C)C)C(CC(=C=O)C(C)(C)C)C(C)(C)C>>CC(=O)ON1OC2=C(C(C)(C)C)CC(C(C)(C)C)[C@]1(C(C)C)O2
934,[3+2]cycloaddition,CC(C)/C(C(CC(=C=O)C(C)(C)C)C(C)(C)C)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=C(C(C)(C)C)CC1C(C)(C)C)ON2C(C)(C)C
935,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])C(CC(=C=O)C(C)(C)C)C(C)(C)C>>CC(C)[C@@]12NOC(=C(C(C)(C)C)CC1C(C)(C)C)O2
936,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12CCC=C(ON1c1ccccc1)O2
937,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C=O>>CC(C)[C@]12CCC=C(ON1C=O)O2
938,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])O>>CC(C)[C@]12CCC=C(ON1O)O2
939,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C#N>>CC(C)[C@]12CCC=C(ON1C#N)O2
940,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\CCC=C=O)C(C)C>>COC(=O)N1OC2=CCC[C@]1(C(C)C)O2
941,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\CCC=C=O)C(C)C>>CC(=O)ON1OC2=CCC[C@]1(C(C)C)O2
942,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12CCC=C(ON1C(C)(C)C)O2
943,[3+2]cycloaddition,CC(C)/C(CCC=C=O)=[N+]\[O-]>>CC(C)[C@]12CCC=C(ON1)O2
944,Diels-Alder,O=c1ccc(=O)c(=O)cc(-c2ccccc2)c(-c2ccccc2)cc1=O>>O=C1C(=O)C2C1C(c1ccccc1)=C(c1ccccc1)C1C(=O)C(=O)C12
945,Diels-Alder,O=Cc1cc(=O)c(=O)ccc(=O)c(=O)cc1C=O>>O=CC1=C(C=O)C2C(=O)C(=O)C2C2C(=O)C(=O)C12
946,Diels-Alder,O=c1ccc(=O)c(=O)cc(O)c(O)cc1=O>>O=C1C(=O)C2C1C(O)=C(O)C1C(=O)C(=O)C12
947,Diels-Alder,N#Cc1cc(=O)c(=O)ccc(=O)c(=O)cc1C#N>>N#CC1=C(C#N)C2C(=O)C(=O)C2C2C(=O)C(=O)C12
948,Diels-Alder,COC(=O)c1cc(=O)c(=O)ccc(=O)c(=O)cc1C(=O)OC>>COC(=O)C1=C(C(=O)OC)C2C(=O)C(=O)C2C2C(=O)C(=O)C12
949,Diels-Alder,CC(=O)Oc1cc(=O)c(=O)ccc(=O)c(=O)cc1OC(C)=O>>CC(=O)OC1=C(OC(C)=O)C2C(=O)C(=O)C2C2C(=O)C(=O)C12
950,Diels-Alder,CC(C)(C)c1cc(=O)c(=O)ccc(=O)c(=O)cc1C(C)(C)C>>CC(C)(C)C1=C(C(C)(C)C)C2C(=O)C(=O)C2C2C(=O)C(=O)C12
951,Diels-Alder,O=c1ccccc(=O)c(=O)ccc1=O>>O=C1C(=O)C2C1C=CC1C(=O)C(=O)C12
952,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)c1ccccc1)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=O)CC(c3ccccc3)=C(ON1c1ccccc1)O2
953,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)c1ccccc1)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=O)CC(c3ccccc3)=C(ON1C=O)O2
954,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)c1ccccc1)=[N+](\[O-])O>>CC(C)[C@]12OC(=O)CC(c3ccccc3)=C(ON1O)O2
955,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)c1ccccc1)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=O)CC(c3ccccc3)=C(ON1C#N)O2
956,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(=C=O)c1ccccc1)C(C)C>>COC(=O)N1OC2=C(c3ccccc3)CC(=O)O[C@]1(C(C)C)O2
957,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\OC(=O)CC(=C=O)c1ccccc1)C(C)C>>CC(=O)ON1OC2=C(c3ccccc3)CC(=O)O[C@]1(C(C)C)O2
958,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)c1ccccc1)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=O)CC(c3ccccc3)=C(ON1C(C)(C)C)O2
959,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])OC(=O)CC(=C=O)c1ccccc1>>CC(C)[C@@]12NOC(=C(c3ccccc3)CC(=O)O1)O2
960,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=O)CC(C=O)=C(ON1c1ccccc1)O2
961,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C=O)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=O)CC(C=O)=C(ON1C=O)O2
962,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C=O)=[N+](\[O-])O>>CC(C)[C@]12OC(=O)CC(C=O)=C(ON1O)O2
963,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C=O)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=O)CC(C=O)=C(ON1C#N)O2
964,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(=C=O)C=O)C(C)C>>COC(=O)N1OC2=C(C=O)CC(=O)O[C@]1(C(C)C)O2
965,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\OC(=O)CC(=C=O)C=O)C(C)C>>CC(=O)ON1OC2=C(C=O)CC(=O)O[C@]1(C(C)C)O2
966,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=O)CC(C=O)=C(ON1C(C)(C)C)O2
967,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])OC(=O)CC(=C=O)C=O>>CC(C)[C@@]12NOC(=C(C=O)CC(=O)O1)O2
968,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(O)=C=O)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=O)CC(O)=C(ON1c1ccccc1)O2
969,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(O)=C=O)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=O)CC(O)=C(ON1C=O)O2
970,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(O)=C=O)=[N+](\[O-])O>>CC(C)[C@]12OC(=O)CC(O)=C(ON1O)O2
971,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(O)=C=O)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=O)CC(O)=C(ON1C#N)O2
972,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(O)=C=O)C(C)C>>COC(=O)N1OC2=C(O)CC(=O)O[C@]1(C(C)C)O2
973,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\OC(=O)CC(O)=C=O)C(C)C>>CC(=O)ON1OC2=C(O)CC(=O)O[C@]1(C(C)C)O2
974,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(O)=C=O)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=O)CC(O)=C(ON1C(C)(C)C)O2
975,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])OC(=O)CC(O)=C=O>>CC(C)[C@@]12NOC(=C(O)CC(=O)O1)O2
976,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C#N)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=O)CC(C#N)=C(ON1c1ccccc1)O2
977,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C#N)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=O)CC(C#N)=C(ON1C=O)O2
978,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C#N)=[N+](\[O-])O>>CC(C)[C@]12OC(=O)CC(C#N)=C(ON1O)O2
979,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C#N)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=O)CC(C#N)=C(ON1C#N)O2
980,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(=C=O)C#N)C(C)C>>COC(=O)N1OC2=C(C#N)CC(=O)O[C@]1(C(C)C)O2
981,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\OC(=O)CC(=C=O)C#N)C(C)C>>CC(=O)ON1OC2=C(C#N)CC(=O)O[C@]1(C(C)C)O2
982,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C#N)=[N+](\[O-])C(C)(C)C>>CC(C)[C@]12OC(=O)CC(C#N)=C(ON1C(C)(C)C)O2
983,[3+2]cycloaddition,CC(C)/C(=[N+]\[O-])OC(=O)CC(=C=O)C#N>>CC(C)[C@@]12NOC(=C(C#N)CC(=O)O1)O2
984,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])c1ccccc1>>COC(=O)C1=C2ON(c3ccccc3)[C@](C(C)C)(OC(=O)C1)O2
985,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C=O>>COC(=O)C1=C2ON(C=O)[C@](C(C)C)(OC(=O)C1)O2
986,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])O>>COC(=O)C1=C2ON(O)[C@](C(C)C)(OC(=O)C1)O2
987,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C#N>>COC(=O)C1=C2ON(C#N)[C@](C(C)C)(OC(=O)C1)O2
988,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C(=O)OC>>COC(=O)C1=C2ON(C(=O)OC)[C@](C(C)C)(OC(=O)C1)O2
989,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])OC(C)=O>>COC(=O)C1=C2ON(OC(C)=O)[C@](C(C)C)(OC(=O)C1)O2
990,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C(C)(C)C>>COC(=O)C1=C2ON(C(C)(C)C)[C@](C(C)C)(OC(=O)C1)O2
991,[3+2]cycloaddition,COC(=O)C(=C=O)CC(=O)O/C(=[N+]/[O-])C(C)C>>COC(=O)C1=C2ON[C@](C(C)C)(OC(=O)C1)O2
992,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])c1ccccc1>>CC(=O)OC1=C2ON(c3ccccc3)[C@](C(C)C)(OC(=O)C1)O2
993,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C=O>>CC(=O)OC1=C2ON(C=O)[C@](C(C)C)(OC(=O)C1)O2
994,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])O>>CC(=O)OC1=C2ON(O)[C@](C(C)C)(OC(=O)C1)O2
995,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C#N>>CC(=O)OC1=C2ON(C#N)[C@](C(C)C)(OC(=O)C1)O2
996,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(=C=O)OC(C)=O)C(C)C>>COC(=O)N1OC2=C(OC(C)=O)CC(=O)O[C@]1(C(C)C)O2
997,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])OC(C)=O>>CC(=O)OC1=C2ON(OC(C)=O)[C@](C(C)C)(OC(=O)C1)O2
998,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(C(C)C)=[N+](/[O-])C(C)(C)C>>CC(=O)OC1=C2ON(C(C)(C)C)[C@](C(C)C)(OC(=O)C1)O2
999,[3+2]cycloaddition,CC(=O)OC(=C=O)CC(=O)O/C(=[N+]/[O-])C(C)C>>CC(=O)OC1=C2ON[C@](C(C)C)(OC(=O)C1)O2
1000,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C(C)(C)C)=[N+](\[O-])c1ccccc1>>CC(C)[C@]12OC(=O)CC(C(C)(C)C)=C(ON1c1ccccc1)O2
1001,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C(C)(C)C)=[N+](\[O-])C=O>>CC(C)[C@]12OC(=O)CC(C(C)(C)C)=C(ON1C=O)O2
1002,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C(C)(C)C)=[N+](\[O-])O>>CC(C)[C@]12OC(=O)CC(C(C)(C)C)=C(ON1O)O2
1003,[3+2]cycloaddition,CC(C)/C(OC(=O)CC(=C=O)C(C)(C)C)=[N+](\[O-])C#N>>CC(C)[C@]12OC(=O)CC(C(C)(C)C)=C(ON1C#N)O2
1004,[3+2]cycloaddition,COC(=O)/[N+]([O-])=C(\OC(=O)CC(=C=O)C(C)(C)C)C(C)C>>COC(=O)N1OC2=C(C(C)(C)C)CC(=O)O[C@]1(C(C)C)O2
1005,[3+2]cycloaddition,CC(=O)O/[N+]([O-])=C(\OC(=O)CC(=C=O)C(C)(C)C)C(C)C>>CC(=O)ON1OC2=C(C(C)(C)C)CC(=O)O[C@]1(C(C)C)O2
